timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687533032187,25,/api/v2/berry-firmness/super-hard,200,OK,Poke Api - run 1-1,text,true,,2472,147,10,10,https://pokeapi.co/api/v2/berry-firmness/super-hard,24,0,0
1687533032212,22,/api/v2/berry-flavor/sour,200,OK,Poke Api - run 1-1,text,true,,4052,139,10,10,https://pokeapi.co/api/v2/berry-flavor/sour,22,0,0
1687533032234,28,/api/v2/contest-type/tough,200,OK,Poke Api - run 1-1,text,true,,1759,140,10,10,https://pokeapi.co/api/v2/contest-type/tough,28,0,0
1687533032262,22,/api/v2/contest-effect/9,200,OK,Poke Api - run 1-1,text,true,,1455,138,10,10,https://pokeapi.co/api/v2/contest-effect/9,22,0,0
1687533032285,26,/api/v2/super-contest-effect/9,200,OK,Poke Api - run 1-1,text,true,,1950,144,10,10,https://pokeapi.co/api/v2/super-contest-effect/9,26,0,0
1687533032311,33,/api/v2/item/ice-heal,200,OK,Poke Api - run 1-1,text,true,,18018,135,10,10,https://pokeapi.co/api/v2/item/ice-heal,32,0,0
1687533032344,24,/api/v2/item-attribute/usable-overworld,200,OK,Poke Api - run 1-1,text,true,,4003,153,10,10,https://pokeapi.co/api/v2/item-attribute/usable-overworld,24,0,0
1687533032369,29,/api/v2/item-category/collectibles,200,OK,Poke Api - run 1-1,text,true,,2196,148,10,10,https://pokeapi.co/api/v2/item-category/collectibles,29,0,0
1687533032467,20,/api/v2/item-fling-effect/berry-effect,200,OK,Poke Api - run 1-1,text,true,,2972,152,10,10,https://pokeapi.co/api/v2/item-fling-effect/berry-effect,19,0,0
1687533032487,20,/api/v2/item-pocket/key,200,OK,Poke Api - run 1-1,text,true,,2145,137,10,10,https://pokeapi.co/api/v2/item-pocket/key,20,0,0
1687533032507,21,/api/v2/location/sunyshore-city,200,OK,Poke Api - run 1-1,text,true,,1610,145,10,10,https://pokeapi.co/api/v2/location/sunyshore-city,21,0,0
1687533032528,39,/api/v2/location-area/sunyshore-city-area,200,OK,Poke Api - run 1-1,text,true,,15664,155,10,10,https://pokeapi.co/api/v2/location-area/sunyshore-city-area,39,0,0
1687533032568,23,/api/v2/pal-park-area/sea,200,OK,Poke Api - run 1-1,text,true,,7993,139,10,10,https://pokeapi.co/api/v2/pal-park-area/sea,23,0,0
1687533032591,22,/api/v2/region/paldea,200,OK,Poke Api - run 1-1,text,true,,6596,135,10,10,https://pokeapi.co/api/v2/region/paldea,22,0,0
1687533032614,31,/api/v2/encounter-method/purple-flowers,200,OK,Poke Api - run 1-1,text,true,,1492,153,10,10,https://pokeapi.co/api/v2/encounter-method/purple-flowers,31,0,0
1687533032645,23,/api/v2/encounter-condition/starter,200,OK,Poke Api - run 1-1,text,true,,1799,149,10,10,https://pokeapi.co/api/v2/encounter-condition/starter,22,0,0
1687533032668,35,/api/v2/encounter-condition-value/item-claw-fossil,200,OK,Poke Api - run 1-1,text,true,,1490,164,10,10,https://pokeapi.co/api/v2/encounter-condition-value/item-claw-fossil,35,0,0
1687533033157,26,/api/v2/berry/iapapa,200,OK,Poke Api - run 1-4,text,true,,1921,134,10,10,https://pokeapi.co/api/v2/berry/iapapa,26,0,0
